oid,week,fid,totalprice,num_orders
1258270,133,2139,321.13,14
1377848,133,1248,163.93,69
1253273,133,1778,163.99,203
1071995,133,1062,162.99,163
1029847,133,2707,242.53,163
1164265,133,1207,389,40
1475412,133,1230,381.24,67
1078317,133,2322,389,123
1296498,133,2290,287.12,203
1189697,133,1727,466.63,566
1131676,133,1109,311.43,365
1094446,133,1571,583.03,15
1399524,133,2956,582.03,13
1342657,133,1878,321.13,15
1414503,133,1216,435.56,13
1238998,133,2126,427.8,14
1479105,133,2826,377.33,256
1179402,133,1754,318.16,162
1247635,133,1971,227.01,2160
1382466,133,1198,228.01,41
1301798,133,1311,155.23,150
1231691,133,1803,159.11,204
1333655,133,1558,641.23,15
1303483,133,2581,641.23,15
1485216,133,1962,641.23,68
1284442,133,1445,485.03,14
1255311,133,2444,484.03,68
1438162,133,2867,484.03,108
1230956,133,1525,246.38,27
1081279,133,2704,247.38,28
1329903,133,2492,273.54,41
1326541,133,1543,484.09,13
1333236,133,2304,484.09,40
1333684,133,2664,302.64,163
1129735,133,2569,304.64,81
1324149,133,2490,291.03,27
1112450,134,1885,151.35,82
1493550,134,1993,151.38,189
1450713,134,2539,151.35,107
1372382,134,2139,321.13,54
1023526,134,2631,99,108
1379692,134,1248,97.03,134
1072863,134,1778,159.08,217
1376830,134,1062,158.14,283
1122021,134,2707,240.59,215
1493345,134,1207,382.24,68
1498847,134,1230,377.33,95
1370674,134,2322,386.09,188
1246642,134,2290,290.03,528
1401867,134,1727,464.63,458
1015941,134,1109,311.43,392
1449603,134,1571,581.03,13
1473831,134,2956,583.03,13
1397408,134,2640,319.13,26
1265373,134,1878,320.13,15
1272396,134,1216,434.56,15
1076528,134,2126,426.8,14
1273231,134,2826,377.33,324
1051305,134,1754,320.16,136
1423642,134,1971,251.23,809
1093040,134,1198,84.39,55
1215168,134,1311,169.75,54
1188405,134,1803,203.73,67
1414388,134,1558,549.08,41
1078934,134,2581,547.08,26
1257351,134,1962,549.08,55
1223292,134,1445,486.03,67
1227330,134,2444,486.03,42
1198364,134,2867,484.03,54
1120480,134,1525,319.13,41
1131815,134,2704,319.13,28
1193440,134,2492,292.03,40
1050640,134,1543,483.09,15
1068529,134,2664,304.64,325
1384130,134,2569,303.64,27
1494762,134,2490,292.03,53
1455692,135,1885,150.41,216
1136764,135,1993,150.35,134
1492008,135,2539,150.35,96
1496190,135,2631,97.06,134
1389813,135,1248,93.15,26
1054562,135,1778,183.39,271
1190796,135,1062,184.33,351
1410070,135,2707,240.59,54
1162323,135,1207,383.21,108
1183404,135,1230,379.33,96
1261859,135,2322,386.09,324
1405326,135,2290,253.2,176
1496735,135,1727,372.48,809
1141272,135,1109,286.21,338
1282391,135,2640,321.13,28
1368784,135,1878,321.13,15
1469845,135,1216,435.56,26
1274941,135,2126,437.53,27
1124417,135,2826,377.33,269
1282260,135,1754,293.97,324
1054278,135,1971,328.86,134
1221403,135,1902,447.23,14
1005341,135,1198,169.75,109
1243087,135,1311,170.75,243
1477276,135,1803,170.75,298
1234736,135,1558,548.08,123
1427160,135,2581,549.08,162
1383261,135,1962,549.08,284
1134818,135,1445,726.53,81
1281358,135,2444,606.28,27
1450972,135,1525,320.13,28
1289036,135,2704,319.13,27
1293398,135,2492,291.03,15
1126036,135,1543,485.03,42
1027179,135,2304,484.03,13
1004156,135,2664,302.64,339
1407982,135,2569,302.64,95
1183867,135,2490,290.03,406
1017495,136,1885,148.44,134
1395634,136,1993,151.38,216
1007493,136,2539,152.35,163
1042952,136,2631,96.03,95
1022147,136,1248,97,14
1191480,136,1778,164.9,136
1082166,136,1062,174.66,310
1340029,136,2707,208.61,95
1423809,136,1207,390,230
1153607,136,1230,380.24,134
1294127,136,2322,388,136
1170433,136,2290,190.15,148
1337067,136,1727,376.36,782
1257946,136,1109,268.72,285
1367872,136,2640,321.13,108
1097858,136,1878,321.13,28
1296621,136,2306,335.62,14
1475856,136,1216,436.56,13
1418651,136,2826,379.33,231
1171489,136,1754,282.33,229
1310496,136,1971,325.95,162
1072141,136,1902,447.23,15
1000175,136,1198,195.03,96
1030833,136,1311,123.25,190
1035019,136,1803,169.75,134
1400067,136,1558,548.08,80
1323793,136,2581,549.08,108
1117043,136,1962,549.08,121
1427878,136,1445,727.53,15
1402285,136,2444,726.53,108
1203595,136,1525,321.13,13
1046236,136,2704,321.13,27
1040200,136,2492,389.03,15
1130926,136,1543,485.03,14
1435879,136,2664,304.64,242
1186747,136,2569,253.2,80
1222546,136,2490,282.33,391
1235148,137,1885,153.29,96
1427203,137,1993,155.23,95
1222978,137,2539,151.32,149
1298278,137,2139,319.13,15
1415651,137,2631,98.03,135
1434449,137,1248,97,55
1451244,137,1778,183.39,123
1264787,137,1062,183.36,175
1330312,137,2707,212.49,135
1096198,137,1207,379.3,80
1448893,137,1230,384.15,109
1346712,137,2322,379.3,109
1404927,137,2290,200.85,42
1327013,137,1727,372.51,526
1103021,137,1109,297.85,296
1397541,137,1878,319.13,13
1167222,137,2126,509.31,14
1455521,137,2826,378.33,364
1381122,137,1754,273.57,94
1275502,137,1971,329.86,55
1355826,137,1902,389.03,14
1400303,137,1198,195.03,94
1284853,137,1311,194.03,94
1474282,137,1803,137.8,68
1300811,137,1558,549.08,41
1217864,137,1962,547.08,96
1189093,137,2444,728.53,27
1003858,137,2760,242.53,26
1330759,137,2704,228.92,41
1461226,137,2492,387.03,13
1304554,137,1543,389.03,28
1029428,137,2304,388.03,28
1225101,137,2664,304.64,163
1268080,137,2569,304.64,41
1404652,137,2490,292.03,136
1417877,138,1885,155.23,81
1013569,138,1993,151.32,161
1089896,138,2539,152.32,134
1146945,138,2631,95.06,81
1129670,138,1248,99,26
1406509,138,1778,183.33,67
1358475,138,1062,180.48,53
1026684,138,2707,242.53,162
1335650,138,1207,388,13
1122631,138,1230,381.21,28
1052490,138,2322,378.33,81
1026167,138,2290,283.27,257
1070684,138,1727,464.63,431
1014549,138,1109,291,229
1363885,138,1571,631.53,13
1018862,138,2640,319.13,27
1284130,138,1878,319.13,13
1394150,138,1216,435.56,27
1475812,138,2826,379.33,539
1462353,138,1754,319.16,96
1101093,138,1971,327.86,27
1365056,138,1198,135.8,68
1380292,138,1311,169.75,80
1462904,138,1803,199.88,161
1354281,138,1558,548.08,80
1418264,138,2581,548.08,54
1130921,138,1962,549.08,162
1484794,138,2760,241.53,15
1184156,138,2704,261.93,40
1357575,138,2492,388.03,27
1486380,138,1543,379.33,69
1004401,138,2664,302.64,258
1379501,138,2569,304.64,26
1480088,138,2490,269.66,188
1449035,139,1885,150.35,67
1374171,139,1993,149.41,136
1046727,139,2539,150.35,202
1101690,139,2631,97.06,135
1393979,139,1248,99,13
1334737,139,1778,183.36,296
1343820,139,1062,183.33,350
1028336,139,2707,240.59,229
1249768,139,1207,390,14
1008771,139,1230,389,28
1018067,139,2322,374.48,67
1348947,139,2290,276.45,190
1380353,139,1727,466.63,433
1166697,139,1109,298.76,404
1394156,139,1571,485.03,26
1007630,139,2956,486.03,28
1485496,139,2640,319.13,27
1486447,139,1878,319.13,15
1211123,139,1216,340.53,28
1406023,139,2826,378.33,298
1267303,139,1754,318.16,258
1294479,139,1971,329.86,122
1201065,139,1198,204.73,134
1454195,139,1311,186.3,150
1331820,139,1803,184.36,176
1428661,139,1558,549.08,108
1098045,139,2581,547.08,67
1238351,139,1962,548.08,121
1038805,139,2444,728.53,26
1360814,139,2760,241.53,42
1480180,139,1543,388.03,109
1287621,139,2304,387.03,55
1174160,139,2664,309.43,338
1406010,139,2569,323.04,67
1253963,139,2490,290.03,323
1012817,140,1885,151.35,204
1081637,140,1993,151.35,217
1480258,140,2539,150.35,271
1294056,140,2139,290.03,13
1160917,140,2631,95.06,134
1399636,140,1248,97,107
1250879,140,1778,183.33,311
1084529,140,1062,182.39,296
1355657,140,2707,238.62,258
1020040,140,1207,389,134
1217994,140,1230,388.06,217
1322540,140,2322,387.06,231
1245464,140,2290,294.94,541
1023088,140,1727,464.63,283
1313598,140,1109,286.21,337
1462889,140,1571,486.03,15
1119768,140,1878,321.13,13
1437349,140,1216,338.53,27
1047689,140,2826,377.33,311
1063161,140,1754,318.16,351
1480864,140,1971,328.86,149
1358909,140,1247,389.03,15
1090259,140,1770,484.03,15
1017537,140,1198,170.75,55
1147518,140,1311,228.01,42
1157685,140,1803,135.8,68
1173993,140,1558,549.08,148
1339182,140,2581,549.08,148
1210075,140,1962,548.08,109
1218245,140,2867,727.53,15
1136348,140,2760,242.53,40
1332914,140,2704,319.13,14
1223751,140,2492,388.03,26
1212378,140,1543,459.78,54
1308272,140,2304,437.53,26
1172911,140,2664,323.04,161
1297101,140,2569,324.04,67
1390046,140,2490,250.32,566
1236628,141,1885,150.35,107
1210404,141,1993,149.41,134
1271421,141,2539,151.35,94
1493249,141,2631,165.93,69
1330987,141,1248,164.93,42
1131491,141,1778,182.39,216
1162416,141,1062,182.36,296
1278156,141,2707,243.53,256
1492276,141,1207,389,53
1206632,141,1230,388,96
1153148,141,2322,388,95
1071452,141,2290,299.79,323
1043075,141,1727,466.63,296
1376918,141,1109,277.45,257
1460339,141,2956,592.73,15
1122655,141,2640,320.13,27
1027740,141,1878,320.13,42
1363110,141,1216,436.56,13
1352193,141,2126,511.25,26
1260419,141,2826,377.33,188
1442969,141,1754,320.16,312
1016341,141,1971,328.86,95
1293099,141,1902,446.23,14
1245628,141,1198,182.36,177
1273177,141,1311,171.75,67
1079628,141,1803,129.98,161
1373944,141,1558,477.3,215
1145906,141,2581,475.33,312
1325753,141,1962,477.3,298
1120672,141,2867,727.53,40
1178404,141,2760,243.53,26
1075311,141,2704,320.13,13
1344396,141,2492,342.47,15
1022324,141,1543,486.03,14
1023410,141,2664,322.04,95
1029714,141,2569,324.04,54
1388903,141,2490,291.03,216
1436751,142,1885,148.47,121
1162047,142,1993,152.35,189
1010137,142,2539,147.44,82
1133835,142,2139,292.03,14
1129663,142,2631,148.44,14
1468839,142,1248,165.93,42
1098472,142,1778,183.33,258
1462300,142,1062,181.39,257
1353633,142,2707,241.56,231
1330419,142,1207,388,81
1237649,142,1230,388,14
1486153,142,2322,374.48,121
1320922,142,2290,298.79,231
1278481,142,1727,466.63,419
1266599,142,1109,311.43,351
1315685,142,2640,321.13,27
1058248,142,1216,436.56,13
1491518,142,2126,509.25,14
1330432,142,2826,378.33,337
1182684,142,1754,320.16,134
1046826,142,1971,328.86,53
1431554,142,1770,486.03,14
1338989,142,1311,170.75,215
1490391,142,1803,158.11,202
1195294,142,1558,476.33,271
1276558,142,2581,469.54,122
1140700,142,1962,465.63,365
1005622,142,2867,726.53,15
1268153,142,2704,321.13,28
1301928,142,2664,322.04,366
1470079,142,2569,323.04,54
1462092,142,2490,290.03,202
1161827,143,1885,150.35,176
1006104,143,1993,151.35,109
1152180,143,2539,151.35,94
1005580,143,2139,292.03,14
1066680,143,2631,163.93,41
1159145,143,1248,163.93,80
1221447,143,1778,195.03,216
1363424,143,1062,190.12,338
1405097,143,2707,242.56,244
1003619,143,1207,383.18,95
1294541,143,1230,394.79,135
1310016,143,2322,382.21,122
1117697,143,2290,297.79,203
1078231,143,1727,464.63,540
1205606,143,1109,310.43,298
1421363,143,1571,592.73,14
1223650,143,2640,319.13,13
1292114,143,1878,321.13,28
1038061,143,1216,291.03,41
1474071,143,2826,378.33,365
1225948,143,1754,319.16,163
1113829,143,1971,346.35,41
1486880,143,1198,170.75,80
1180827,143,1311,136.8,68
1010360,143,1803,192.12,188
1139462,143,1558,548.08,81
1439482,143,2581,540.35,95
1470089,143,1962,547.08,136
1020520,143,1445,486.03,14
1385051,143,2444,486.03,81
1137646,143,2867,485.03,95
1486854,143,2760,242.53,26
1023741,143,2704,319.13,13
1223321,143,2492,387.03,13
1189380,143,1543,485.03,55
1065776,143,2664,306.52,285
1373536,143,2569,307.52,94
1115115,143,2490,290.03,175
1292806,144,1885,150.35,162
1107848,144,1993,151.35,190
1458111,144,2539,149.41,122
1464263,144,2139,292.03,27
1377915,144,2631,157.17,81
1243861,144,1248,160.05,54
1100830,144,1778,192.06,190
1301510,144,1062,195.03,339
1201778,144,2707,239.59,204
1011702,144,1207,389,136
1222880,144,1230,386.06,257
1389220,144,2322,389,217
1469260,144,2290,297.79,243
1262504,144,1727,466.63,486
1189238,144,1109,299.76,393
1255470,144,1571,590.73,15
1018172,144,2956,592.73,27
1303458,144,2640,319.13,14
1261384,144,1878,320.13,15
1425710,144,2826,378.33,283
1105346,144,1754,319.16,499
1377889,144,1971,344.35,148
1195939,144,1198,112.52,41
1000057,144,1311,180.42,203
1008346,144,1803,243.53,95
1356710,144,1558,547.08,163
1178386,144,2581,547.08,150
1063387,144,1962,547.08,215
1019928,144,1445,486.03,40
1332120,144,2444,484.03,95
1290737,144,2867,486.03,109
1496266,144,2760,161.99,27
1285888,144,2704,319.13,53
1423979,144,2492,388.03,28
1359843,144,1543,484.03,13
1431524,144,2664,264.87,148
1250430,144,2569,243.53,162
1038275,144,2490,291.03,202
1336751,145,1885,156.23,121
1401715,145,1993,159.14,54
1428343,145,2539,158.11,135
1040648,145,2139,292.03,15
1482790,145,2631,165.93,96
1491128,145,1248,161.02,68
1358016,145,1778,195.03,189
1452888,145,1062,195.03,258
1216494,145,2707,237.65,162
1188695,145,1207,389,42
1183299,145,1230,380.27,96
1118483,145,2322,385.09,204
1444004,145,2290,297.79,96
1469420,145,1727,466.63,366
1495320,145,1109,311.43,310
1498532,145,1571,640.23,28
1485972,145,2577,319.13,13
1179460,145,2826,378.33,162
1432111,145,1754,318.16,269
1229662,145,1971,346.35,28
1166351,145,1198,189.18,122
1421440,145,1311,228.01,68
1389996,145,1803,158.11,393
1209414,145,1558,562.6,41
1237202,145,2581,562.6,80
1043269,145,1962,563.6,149
1253393,145,2444,727.53,26
1118101,145,2867,727.53,15
1315086,145,2704,319.13,42
1169485,145,2492,388.03,27
1080904,145,1543,484.03,26
1457109,145,2304,486.03,14
1217639,145,2664,257.05,230
1409180,145,2569,242.53,148
1022698,145,2490,291.03,134
